Unnamed: 0,id,keywords
336,60855,"[{'id': 1463, 'name': 'culture clash'}, {'id': 2356, 'name': 'immigrant'}, {'id': 5600, 'name': 'daughter'}, {'id': 10194, 'name': 'interracial romance'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 13043, 'name': 'dating'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 18035, 'name': 'family'}, {'id': 33928, 'name': 'audition'}, {'id': 164224, 'name': 'generation gap'}, {'id': 187056, 'name': 'woman director'}, {'id': 207716, 'name': 'actor'}]"
337,236,"[{'id': 30, 'name': 'individual'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 1566, 'name': 'dream'}, {'id': 1571, 'name': 'return'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2064, 'name': 'overweight'}, {'id': 2065, 'name': 'province'}, {'id': 2069, 'name': 'bathing'}, {'id': 2070, 'name': 'olympic games'}, {'id': 2386, 'name': 'empowerment'}, {'id': 3925, 'name': 'boredom'}, {'id': 5600, 'name': 'daughter'}, {'id': 6054, 'name': 'friendship'}]"
338,48287,"[{'id': 9713, 'name': 'friends'}, {'id': 11663, 'name': 'camp'}, {'id': 13088, 'name': 'summer'}, {'id': 156801, 'name': 'club'}, {'id': 187056, 'name': 'woman director'}, {'id': 208721, 'name': 'summer school'}]"
339,3049,"[{'id': 630, 'name': 'dolphin'}, {'id': 6732, 'name': 'mascot'}, {'id': 155790, 'name': 'private detective'}, {'id': 208152, 'name': 'pets'}]"
340,2759,"[{'id': 237, 'name': 'gay'}, {'id': 824, 'name': 'drag queen'}, {'id': 1013, 'name': 'homophobia'}, {'id': 4344, 'name': 'musical'}, {'id': 4580, 'name': 'van'}, {'id': 5657, 'name': 'australia'}, {'id': 17975, 'name': 'transgender'}, {'id': 193459, 'name': 'australian aborigine'}]"
341,12635,"[{'id': 4750, 'name': 'red-light disctrict'}, {'id': 164682, 'name': 'stuart sutcliffe'}, {'id': 164698, 'name': 'boyfriend girlfriend'}, {'id': 164700, 'name': 'river elbe'}, {'id': 164704, 'name': 'hofner bass guitar'}, {'id': 164705, 'name': 'body painting'}, {'id': 164713, 'name': 'hamburg germany'}, {'id': 164715, 'name': 'photo'}, {'id': 164716, 'name': 'reeperbahn'}]"
342,10497,"[{'id': 1664, 'name': 'eroticism'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 2587, 'name': 'married couple'}, {'id': 2799, 'name': 'cruise'}, {'id': 4115, 'name': 'longing'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 5859, 'name': 'paralysis'}, {'id': 6373, 'name': 'sadomasochism'}, {'id': 178649, 'name': 'voyeurism'}]"
343,11382,"[{'id': 1808, 'name': 'lover (female)'}, {'id': 2276, 'name': 'talent'}, {'id': 6220, 'name': 'mafia boss'}, {'id': 10818, 'name': 'author'}]"
344,9331,"[{'id': 441, 'name': 'assassination'}, {'id': 470, 'name': 'spy'}, {'id': 502, 'name': 'ambush'}, {'id': 591, 'name': 'cia'}, {'id': 720, 'name': 'helicopter'}, {'id': 818, 'name': 'based on novel'}, {'id': 840, 'name': 'usa president'}, {'id': 1589, 'name': 'sniper'}, {'id': 1812, 'name': 'fbi'}, {'id': 2148, 'name': 'colombia'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 2532, 'name': 'bomber'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3074, 'name': 'insurgence'}, {'id': 3547, 'name': 'coast guard'}, {'id': 5265, 'name': 'spying'}, {'id': 6091, 'name': 'war'}, {'id': 7336, 'name': 'car bomb'}, {'id': 10175, 'name': 'drug cartel'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10950, 'name': 'shootout'}, {'id': 11106, 'name': 'infantry'}, {'id': 14819, 'name': 'violence'}, {'id': 155723, 'name': 'jack ryan'}, {'id': 226620, 'name': 'political cover-up'}]"
345,10731,"[{'id': 236, 'name': 'suicide'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 4009, 'name': 'witness protection'}, {'id': 4508, 'name': 'principal witness '}, {'id': 5301, 'name': 'brother'}, {'id': 5340, 'name': 'investigation'}, {'id': 7255, 'name': 'search for witnesses'}, {'id': 10909, 'name': 'lawyer'}, {'id': 13142, 'name': 'gangster'}]"
346,10464,"[{'id': 936, 'name': 'loss of mother'}, {'id': 5600, 'name': 'daughter'}, {'id': 6054, 'name': 'friendship'}, {'id': 10392, 'name': 'mute'}, {'id': 17997, 'name': 'housekeeper'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 187056, 'name': 'woman director'}]"
347,34152,"[{'id': 577, 'name': 'black people'}, {'id': 1228, 'name': '1970s'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 6979, 'name': 'straßenkids'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10183, 'name': 'independent film'}, {'id': 10508, 'name': 'teacher'}, {'id': 10616, 'name': 'urban'}, {'id': 11093, 'name': 'parenthood'}]"
348,9495,"[{'id': 3335, 'name': 'halloween'}, {'id': 11363, 'name': 'arson'}, {'id': 18021, 'name': 'detroit'}]"
349,29973,"[{'id': 1480, 'name': 'baseball'}, {'id': 6075, 'name': 'sport'}, {'id': 6165, 'name': 'historical figure'}]"
350,888,"[{'id': 554, 'name': 'manager'}, {'id': 931, 'name': 'jealousy'}, {'id': 2374, 'name': 'bad mother-in-law'}, {'id': 2393, 'name': 'adoption'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 4428, 'name': 'stone age'}, {'id': 4812, 'name': 'plan'}, {'id': 6054, 'name': 'friendship'}, {'id': 12392, 'name': 'best friend'}, {'id': 12616, 'name': 'dinosaur'}]"
351,13,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 458, 'name': 'hippie'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 795, 'name': 'running'}, {'id': 818, 'name': 'based on novel'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10624, 'name': 'bully'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 162365, 'name': 'military'}, {'id': 162934, 'name': 'hugging'}, {'id': 166980, 'name': 'shrimping'}, {'id': 180204, 'name': 'wounded soldier'}, {'id': 187844, 'name': 'flashback'}, {'id': 208143, 'name': 'park bench'}, {'id': 215492, 'name': 'amputee'}]"
352,712,"[{'id': 213, 'name': 'upper class'}, {'id': 699, 'name': 'love at first sight'}, {'id': 1334, 'name': 'wedding vows'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1873, 'name': 'yuppie'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 3568, 'name': 'lone wolf'}, {'id': 3577, 'name': 'snob'}, {'id': 3581, 'name': 'witness'}, {'id': 3582, 'name': 'bride'}, {'id': 3583, 'name': 'bridegroom'}, {'id': 3584, 'name': 'bridesmaid'}, {'id': 3739, 'name': 'funeral'}, {'id': 5347, 'name': 'clumsy fellow'}, {'id': 6054, 'name': 'friendship'}, {'id': 13027, 'name': 'wedding'}, {'id': 236055, 'name': 'gay couple'}]"
353,16295,"[{'id': 12425, 'name': 'racism'}, {'id': 14819, 'name': 'violence'}, {'id': 171662, 'name': 'date rape'}, {'id': 171665, 'name': 'athletic scholarship'}, {'id': 171667, 'name': 'black militant'}, {'id': 171670, 'name': 'resentment'}, {'id': 171676, 'name': 'school shooting'}]"
354,48992,"[{'id': 2124, 'name': 'puerto rican'}, {'id': 9673, 'name': 'love'}, {'id': 9890, 'name': 'jail'}, {'id': 10183, 'name': 'independent film'}, {'id': 14604, 'name': 'theft'}, {'id': 187056, 'name': 'woman director'}]"
355,10879,"[{'id': 918, 'name': 'newspaper'}, {'id': 5440, 'name': 'adversary'}, {'id': 12193, 'name': 'reporter'}, {'id': 202401, 'name': 'experience'}]"
356,10660,"[{'id': 828, 'name': 'waitress'}, {'id': 8015, 'name': 'cop'}, {'id': 208262, 'name': 'lottery ticket'}, {'id': 208263, 'name': 'winning lottery'}]"
357,10714,"[{'id': 958, 'name': 'indian lead'}, {'id': 4809, 'name': 'tiger'}, {'id': 5650, 'name': 'feral child'}, {'id': 6731, 'name': 'british'}, {'id': 8775, 'name': 'panther'}, {'id': 10468, 'name': 'bear'}, {'id': 10787, 'name': 'jungle'}, {'id': 13072, 'name': 'falling in love'}]"
358,41647,"[{'id': 2652, 'name': 'nazis'}, {'id': 2903, 'name': 'propaganda'}, {'id': 2936, 'name': ""artists' life""}, {'id': 11064, 'name': 'nazi germany'}, {'id': 11614, 'name': 'filmmaker'}]"
359,8587,"[{'id': 2143, 'name': 'loss of parents'}, {'id': 5276, 'name': 'wild boar'}, {'id': 6464, 'name': 'uncle'}, {'id': 11326, 'name': 'shaman'}, {'id': 11436, 'name': 'redemption'}, {'id': 13084, 'name': 'king'}, {'id': 14767, 'name': 'scar'}, {'id': 18136, 'name': 'hyena'}, {'id': 18153, 'name': 'meerkat'}]"
360,1689,"[{'id': 4476, 'name': 'buddhist'}, {'id': 4558, 'name': 'tibet'}, {'id': 5484, 'name': 'reincarnation'}, {'id': 5722, 'name': 'buddha'}, {'id': 5723, 'name': 'siddhartha'}, {'id': 10183, 'name': 'independent film'}]"
361,11596,"[{'id': 657, 'name': 'fire'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3521, 'name': 'earthquake'}, {'id': 4142, 'name': 'insomnia'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6562, 'name': 'celebrity'}, {'id': 6732, 'name': 'mascot'}, {'id': 9820, 'name': 'alternate dimension'}, {'id': 10232, 'name': 'fame'}, {'id': 11612, 'name': 'hospital'}, {'id': 12396, 'name': 'hollywood'}, {'id': 47020, 'name': 'storytelling'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 160612, 'name': 'self-referential'}, {'id': 161184, 'name': 'reboot'}, {'id': 166329, 'name': 'film industry'}, {'id': 170383, 'name': 'disfigurement'}, {'id': 179878, 'name': 'sleepwalking'}, {'id': 212435, 'name': 'meta film'}, {'id': 225209, 'name': 'dreams'}, {'id': 232999, 'name': 'cameos'}]"
362,854,"[{'id': 851, 'name': 'dual identity'}, {'id': 974, 'name': 'bank'}, {'id': 2422, 'name': 'mockery'}, {'id': 6348, 'name': 'green'}, {'id': 9903, 'name': 'balloon'}, {'id': 156257, 'name': 'jail cell'}, {'id': 179101, 'name': 'norse mythology'}]"
363,9359,"[{'id': 383, 'name': 'poker'}, {'id': 787, 'name': 'mississippi'}, {'id': 1582, 'name': 'saloon'}, {'id': 3799, 'name': 'ship'}, {'id': 10322, 'name': 'native american'}, {'id': 10562, 'name': 'on the run'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11073, 'name': 'steamboat'}, {'id': 18083, 'name': 'attempted robbery'}, {'id': 185589, 'name': 'cowboy and outlaw'}]"
364,23333,"[{'id': 242, 'name': 'new york'}, {'id': 567, 'name': 'alcohol'}, {'id': 947, 'name': 'prohibition'}, {'id': 5565, 'name': 'biography'}, {'id': 9840, 'name': 'romance'}, {'id': 10183, 'name': 'independent film'}, {'id': 163110, 'name': 'theater'}, {'id': 187844, 'name': 'flashback'}, {'id': 207876, 'name': '1920s'}]"
365,36593,"[{'id': 1568, 'name': 'undercover'}, {'id': 11931, 'name': 'spoof'}, {'id': 208208, 'name': 'state prison'}]"
366,12280,"[{'id': 242, 'name': 'new york'}, {'id': 3664, 'name': 'research'}, {'id': 3836, 'name': 'success'}, {'id': 9574, 'name': 'tageszeitung'}, {'id': 9826, 'name': 'murder'}]"
367,2788,"[{'id': 1253, 'name': 'roommate'}, {'id': 1873, 'name': 'yuppie'}, {'id': 2200, 'name': 'generations confilct'}, {'id': 2249, 'name': 'camcorder'}, {'id': 2566, 'name': 'cohabitant'}, {'id': 5865, 'name': 'cabriolet'}, {'id': 179781, 'name': 'fictional tv show'}, {'id': 198673, 'name': 'unemployed'}]"
368,10427,"[{'id': 798, 'name': 'sheriff'}, {'id': 1016, 'name': 'wyoming'}, {'id': 2708, 'name': 'hitman'}, {'id': 10856, 'name': 'bag of money'}, {'id': 207268, 'name': 'neo-noir'}]"
369,11011,"[{'id': 18035, 'name': 'family'}, {'id': 175668, 'name': 'life raft'}, {'id': 175670, 'name': 'private airplane'}, {'id': 175676, 'name': 'toothbrush'}, {'id': 175681, 'name': 'gluttony'}, {'id': 175683, 'name': 'magnifying glass'}, {'id': 175685, 'name': 'rubber boat'}]"
370,49803,"[{'id': 456, 'name': 'mother'}, {'id': 4424, 'name': 'pain'}, {'id': 6038, 'name': 'marriage'}, {'id': 10183, 'name': 'independent film'}, {'id': 208316, 'name': 'worrying'}]"
371,8987,"[{'id': 1261, 'name': 'river'}, {'id': 1621, 'name': 'robber'}, {'id': 1680, 'name': 'boston'}, {'id': 2492, 'name': 'bank robber'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 8158, 'name': 'rafting'}, {'id': 15009, 'name': 'criminal'}, {'id': 233153, 'name': 'white water rafting'}]"
372,1637,"[{'id': 258, 'name': 'bomb'}, {'id': 822, 'name': 'airport'}, {'id': 992, 'name': 'bus'}, {'id': 2776, 'name': 'bus ride'}, {'id': 3306, 'name': 'highway'}, {'id': 157251, 'name': 'bomb planting'}]"
373,15128,"[{'id': 6078, 'name': 'politics'}, {'id': 9673, 'name': 'love'}, {'id': 208323, 'name': 'speech writer'}]"
374,8831,"[{'id': 779, 'name': 'martial arts'}, {'id': 4379, 'name': 'time travel'}, {'id': 10568, 'name': 'science fiction'}, {'id': 175629, 'name': 'alternative reality'}]"
375,36955,"[{'id': 470, 'name': 'spy'}, {'id': 949, 'name': 'terrorist'}, {'id': 1196, 'name': 'florida'}, {'id': 1419, 'name': 'gun'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2284, 'name': 'horseback riding'}, {'id': 3546, 'name': 'florida keys'}, {'id': 4289, 'name': 'secret agent'}, {'id': 161520, 'name': 'terrorist plot'}, {'id': 167444, 'name': 'top secret'}, {'id': 167451, 'name': 'woman with glasses'}, {'id': 167461, 'name': 'truth serum'}, {'id': 167466, 'name': 'mushroom cloud'}, {'id': 167467, 'name': 'jackhammer'}, {'id': 206958, 'name': 'special agent'}, {'id': 217421, 'name': 'key west'}]"
376,10449,"[{'id': 1157, 'name': 'wife husband relationship'}, {'id': 1605, 'name': 'new love'}, {'id': 18035, 'name': 'family'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 40952, 'name': 'therapy'}]"
377,10395,"[{'id': 596, 'name': 'adultery'}, {'id': 2499, 'name': 'heal'}, {'id': 4197, 'name': 'bite'}, {'id': 12564, 'name': 'werewolf'}]"
378,12160,"[{'id': 75, 'name': 'gunslinger'}, {'id': 395, 'name': 'gambling'}, {'id': 798, 'name': 'sheriff'}, {'id': 1559, 'name': 'deputy sheriff'}, {'id': 4391, 'name': 'wretch'}, {'id': 5074, 'name': 'wyatt earp'}, {'id': 6165, 'name': 'historical figure'}, {'id': 9550, 'name': 'doc holliday'}]"
379,40480,"[{'id': 591, 'name': 'cia'}, {'id': 934, 'name': 'judge'}, {'id': 1936, 'name': 'blackmail'}]"
380,52038,"[{'id': 237, 'name': 'gay'}, {'id': 4729, 'name': 'dublin'}, {'id': 6054, 'name': 'friendship'}, {'id': 14985, 'name': 'ireland'}, {'id': 163110, 'name': 'theater'}, {'id': 176793, 'name': 'middle age'}, {'id': 208383, 'name': 'oscar wilde'}]"
381,29444,"[{'id': 963, 'name': 'loss of brother'}, {'id': 1562, 'name': 'hostage'}, {'id': 2571, 'name': 'tv show'}, {'id': 6007, 'name': 'media'}, {'id': 6562, 'name': 'celebrity'}, {'id': 10685, 'name': 'escape'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11612, 'name': 'hospital'}, {'id': 13130, 'name': 'teenager'}, {'id': 15069, 'name': 'masked man'}, {'id': 15249, 'name': 'tragic event'}, {'id': 15402, 'name': 'popularity'}, {'id': 156064, 'name': 'homecoming'}, {'id': 158584, 'name': 'tv news'}]"
382,26352,"[{'id': 1812, 'name': 'fbi'}, {'id': 2151, 'name': 'drug crime'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 155790, 'name': 'private detective'}, {'id': 222423, 'name': 'blast'}]"
383,39953,[]
384,41580,[]
385,315,"[{'id': 627, 'name': 'killing'}, {'id': 999, 'name': 'sports car'}, {'id': 1663, 'name': 'go-go dancer'}, {'id': 1664, 'name': 'eroticism'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 10183, 'name': 'independent film'}, {'id': 11034, 'name': 'b movie'}, {'id': 18450, 'name': 'exploitation film'}]"
386,22067,"[{'id': 10235, 'name': 'family relationships'}, {'id': 13073, 'name': 'fear'}, {'id': 14534, 'name': 'relationship'}, {'id': 208282, 'name': 'gospel singer'}]"
387,18242,"[{'id': 10121, 'name': 'stop motion'}]"
388,11667,"[{'id': 407, 'name': 'dictator'}, {'id': 779, 'name': 'martial arts'}, {'id': 1562, 'name': 'hostage'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 10076, 'name': 'street fighter'}, {'id': 15053, 'name': 'united nations'}, {'id': 41645, 'name': 'based on video game'}]"
389,32502,"[{'id': 2708, 'name': 'hitman'}, {'id': 2820, 'name': 'wound'}, {'id': 5828, 'name': 'yoga'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 9826, 'name': 'murder'}, {'id': 9866, 'name': 'basement'}, {'id': 11221, 'name': 'blood'}]"
390,267188,[]
391,28732,"[{'id': 9864, 'name': 'prank'}, {'id': 10183, 'name': 'independent film'}, {'id': 15363, 'name': 'bank robbery'}]"
392,75555,"[{'id': 2863, 'name': 'mannequin'}, {'id': 6152, 'name': 'supernatural'}, {'id': 11034, 'name': 'b movie'}, {'id': 34117, 'name': 'cult film'}, {'id': 208293, 'name': 'wood'}]"
393,42981,"[{'id': 6966, 'name': 'film history'}, {'id': 217987, 'name': 'animation filmmaking'}]"
394,278939,"[{'id': 642, 'name': 'robbery'}, {'id': 974, 'name': 'bank'}, {'id': 3300, 'name': 'cadillac'}, {'id': 10594, 'name': 'money'}, {'id': 168350, 'name': 'bus station'}]"
395,291731,"[{'id': 1523, 'name': 'obsession'}, {'id': 4129, 'name': 'widow'}, {'id': 15249, 'name': 'tragic event'}, {'id': 155532, 'name': 'fatal attraction'}]"
396,226229,[]
397,203119,"[{'id': 2136, 'name': 'television'}, {'id': 8201, 'name': 'satire'}]"
398,172923,[]
399,316098,"[{'id': 208455, 'name': 'malcolm x'}]"
400,8011,"[{'id': 233, 'name': 'japan'}, {'id': 242, 'name': 'new york'}, {'id': 388, 'name': 'scotland'}, {'id': 1629, 'name': 'morocco'}, {'id': 46958, 'name': 'good and bad'}]"
401,171857,[]
402,2654,"[{'id': 1415, 'name': 'small town'}, {'id': 2340, 'name': 'paranoia'}, {'id': 6018, 'name': 'new hampshire'}, {'id': 6255, 'name': 'insanity'}, {'id': 9937, 'name': 'suspense'}, {'id': 10308, 'name': 'h.p. lovecraft'}, {'id': 10738, 'name': 'diner'}, {'id': 10818, 'name': 'author'}, {'id': 10941, 'name': 'disappearance'}, {'id': 14765, 'name': 'church'}, {'id': 14819, 'name': 'violence'}, {'id': 33505, 'name': 'gothic'}, {'id': 41380, 'name': 'crucifix'}, {'id': 41393, 'name': 'new england'}, {'id': 155435, 'name': 'insurance investigator'}, {'id': 166701, 'name': 'ghost town'}, {'id': 188994, 'name': 'publisher'}, {'id': 235266, 'name': 'horror novel'}]"
403,18069,"[{'id': 1019, 'name': 'rodeo'}, {'id': 10183, 'name': 'independent film'}, {'id': 155291, 'name': 'cowboy'}, {'id': 190078, 'name': 'bull riding'}]"
404,19092,"[{'id': 6075, 'name': 'sport'}]"
405,2758,"[{'id': 931, 'name': 'jealousy'}, {'id': 1009, 'name': 'baby'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1307, 'name': 'butler'}, {'id': 1873, 'name': 'yuppie'}, {'id': 2341, 'name': 'nanny'}, {'id': 5767, 'name': 'summer camp'}, {'id': 6317, 'name': 'guillotine'}, {'id': 6464, 'name': 'uncle'}]"
406,38129,"[{'id': 9716, 'name': 'stand-up comedy'}]"
407,10436,"[{'id': 213, 'name': 'upper class'}, {'id': 242, 'name': 'new york'}, {'id': 4320, 'name': 'lover'}, {'id': 9886, 'name': 'countess'}, {'id': 10909, 'name': 'lawyer'}, {'id': 207928, 'name': '19th century'}]"
408,13595,"[{'id': 1224, 'name': 'radio station'}, {'id': 5540, 'name': 'heavy metal'}, {'id': 18001, 'name': 'rock band'}]"
409,46094,"[{'id': 6075, 'name': 'sport'}]"
410,9409,"[{'id': 4171, 'name': 'staatsanwältin'}, {'id': 8233, 'name': 'cops'}, {'id': 13142, 'name': 'gangster'}, {'id': 41158, 'name': 'stakeout'}, {'id': 155446, 'name': 'police stakeout'}]"
411,11853,"[{'id': 293, 'name': 'female nudity'}, {'id': 9748, 'name': 'revenge'}, {'id': 155573, 'name': 'wild west'}, {'id': 155658, 'name': 'blonde woman'}, {'id': 168405, 'name': 'fast draw'}, {'id': 168406, 'name': 'tough \xa0girl'}, {'id': 168416, 'name': 'gun fu'}, {'id': 168418, 'name': 'pistol duel'}, {'id': 168422, 'name': 'small western town'}]"
412,16771,"[{'id': 107, 'name': 'barcelona spain'}, {'id': 3588, 'name': 'navy'}, {'id': 10183, 'name': 'independent film'}]"
413,46924,"[{'id': 3836, 'name': 'success'}, {'id': 189151, 'name': 'medieval times'}, {'id': 212739, 'name': 'struggle'}]"
414,11041,"[{'id': 5521, 'name': 'arkansas'}, {'id': 10590, 'name': 'oil'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 12547, 'name': 'billionaire'}, {'id': 14559, 'name': 'hillbilly'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 187056, 'name': 'woman director'}]"
415,306,"[{'id': 703, 'name': 'detective'}, {'id': 1568, 'name': 'undercover'}, {'id': 3016, 'name': 'security camera'}, {'id': 4230, 'name': 'carousel '}, {'id': 5340, 'name': 'investigation'}, {'id': 6110, 'name': 'weapon'}, {'id': 9663, 'name': 'sequel'}, {'id': 10084, 'name': 'rescue'}, {'id': 10889, 'name': 'counterfeit'}, {'id': 10950, 'name': 'shootout'}, {'id': 11719, 'name': 'dirty cop'}, {'id': 12371, 'name': 'gunfight'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15124, 'name': 'framed'}, {'id': 15483, 'name': 'car chase'}, {'id': 41249, 'name': 'secret service'}, {'id': 155582, 'name': 'amusement park'}, {'id': 156768, 'name': 'roller coaster'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 167541, 'name': 'buddy comedy'}]"
